Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
998563-KAR,Male,78,Yes,Kerala,8,3,Deal 5,Yes,No,No,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.86166574681441,197.5849972404432,8.77,0,383.14,571.9549972404432,Joined,Others,Others,1
163796-UPR,Female,29,Yes,Gujarat,11,1,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,62.83847757379011,62.83847757379011,0.0,0,325.83,388.6684775737901,Joined,Others,Others,1
388984-DEL,Female,23,Yes,Delhi,14,3,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.80017622551243,194.4005286765373,0.0,0,5.55,199.9505286765373,Joined,Others,Others,1
602713-PUN,Male,29,No,Punjab,2,3,Deal 3,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.34415208538832,178.032456256165,0.0,0,245.75,423.782456256165,Joined,Others,Others,1
990115-KER,Male,36,Yes,Delhi,7,2,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,56.21369212818512,112.4273842563702,0.0,0,220.23,332.6573842563702,Joined,Others,Others,1
909606-GUJ,Male,32,Yes,Gujarat,12,1,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.72256251220068,62.72256251220068,0.0,0,65.79,128.5125625122007,Joined,Others,Others,1
903395-KAR,Male,66,Yes,Gujarat,14,1,Deal 1,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,57.40400282350557,57.40400282350557,0.0,0,145.05,202.4540028235056,Joined,Others,Others,1
824190-MAH,Female,71,No,Delhi,8,2,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.13142662478327,182.2628532495665,0.0,10,379.24,561.5028532495666,Joined,Others,Others,1
932547-UPR,Male,57,No,Kerala,2,1,Deal 1,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,46.42970879644352,46.42970879644352,0.0,0,349.52,395.9497087964435,Joined,Others,Others,1
959922-TAM,Male,20,No,West Bengal,12,3,Deal 4,No,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.12069451836493,180.3620835550948,0.0,0,315.49,495.8520835550948,Joined,Others,Others,1
453814-PUN,Male,22,Yes,Karnataka,5,3,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,65.96824942901638,197.9047482870492,0.0,0,86.48,284.3847482870491,Joined,Others,Others,1
325681-PUN,Female,45,No,Delhi,4,2,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,61.26361229097533,122.5272245819506,0.0,0,257.81,380.3372245819506,Joined,Others,Others,1
706512-GUJ,Female,26,No,Delhi,4,1,Deal 4,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,57.07242724571816,57.07242724571816,0.0,0,379.02,436.0924272457181,Joined,Others,Others,1
784490-DEL,Male,74,No,Karnataka,10,1,Deal 4,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,63.00326318140043,63.00326318140043,0.0,0,440.37,503.3732631814004,Joined,Others,Others,1
227472-DEL,Female,61,No,Uttar Pradesh,9,3,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,49.94695763138401,149.840872894152,0.0,0,88.15,237.990872894152,Joined,Others,Others,1
582999-UPR,Male,67,No,Delhi,11,3,Deal 2,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,62.97538818880541,188.9261645664162,0.0,0,361.93,550.8561645664163,Joined,Others,Others,1
544151-MAH,Female,75,Yes,Delhi,6,3,Deal 1,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,57.38027902743165,172.140837082295,0.0,0,354.09,526.230837082295,Joined,Others,Others,1
459402-MAH,Female,27,No,Delhi,13,1,Deal 5,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,67.7032658047448,67.7032658047448,0.0,20,229.41,297.1132658047448,Joined,Others,Others,1
393729-TAM,Female,20,Yes,Delhi,9,2,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.79023335907191,119.5804667181438,0.0,0,486.69,606.2704667181438,Joined,Others,Others,1
652408-WES,Female,69,Yes,Delhi,7,3,Deal 1,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,59.37701099739043,178.1310329921713,0.0,0,228.87,407.0010329921713,Joined,Others,Others,1
554792-PUN,Male,41,Yes,Delhi,13,1,Deal 5,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,49.89137473039524,49.89137473039524,20.61,20,251.06,280.3413747303952,Joined,Others,Others,1
108764-PUN,Female,82,No,Gujarat,3,2,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.7458641697223,165.4917283394446,0.0,0,269.92,435.4117283394446,Joined,Others,Others,1
878554-GUJ,Male,74,No,Rajasthan,7,3,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.75309962280534,182.259298868416,0.0,0,203.19,385.449298868416,Joined,Others,Others,1
312976-GUJ,Female,48,No,Delhi,2,1,Deal 1,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,81.03389747062913,81.03389747062913,0.0,0,248.36,329.3938974706292,Joined,Others,Others,1
676072-MAH,Male,64,Yes,Karnataka,12,3,Deal 1,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,69.58708768864074,208.7612630659222,0.0,0,196.34,405.1012630659222,Joined,Others,Others,1
605505-TAM,Male,35,No,Delhi,14,1,Deal 3,Yes,No,No,DSL,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,64.6709527622838,64.6709527622838,0.0,0,298.79,363.4609527622838,Joined,Others,Others,1
332864-MAH,Male,35,Yes,Delhi,7,3,Deal 4,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.33050212083984,237.9915063625195,0.0,0,215.52,453.5115063625195,Joined,Others,Others,1
874477-RAJ,Male,67,Yes,Karnataka,14,2,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,No,One Year,No,Mailed Check,67.2946916879231,134.5893833758462,0.0,0,404.3,538.8893833758463,Joined,Others,Others,1
329463-MAH,Female,31,Yes,Delhi,9,1,Deal 5,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,72.73629136387456,72.73629136387456,0.0,0,108.71,181.4462913638745,Joined,Others,Others,1
719461-GUJ,Female,18,No,Karnataka,0,1,Deal 1,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,68.65155414677334,68.65155414677334,0.0,0,167.68,236.3315541467733,Joined,Others,Others,1
728538-GUJ,Female,62,No,West Bengal,14,1,Deal 3,No,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.88661303502563,56.88661303502563,0.0,0,31.68,88.56661303502563,Joined,Others,Others,1
798885-WES,Male,48,Yes,Karnataka,1,2,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,100.3544350900847,200.7088701801694,0.0,0,394.16,594.8688701801694,Joined,Others,Others,1
496993-PUN,Female,27,No,Delhi,10,2,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,72.43740098519089,144.8748019703818,0.0,0,307.62,452.4948019703818,Joined,Others,Others,1
406586-MAH,Female,26,No,Delhi,6,3,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,62.23426304363429,186.7027891309029,0.0,0,20.44,207.1427891309029,Joined,Others,Others,1
277393-GUJ,Male,63,Yes,Rajasthan,1,2,Deal 3,Yes,No,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1883991723358,200.3767983446716,0.0,20,169.33,369.7067983446716,Joined,Others,Others,1
767907-MAH,Female,56,No,Rajasthan,1,2,Deal 1,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,49.72320379404243,99.44640758808484,0.0,0,321.14,420.5864075880849,Joined,Others,Others,1
254564-PUN,Female,23,Yes,Kerala,5,3,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.93971874358327,191.8191562307498,0.0,0,310.38,502.1991562307498,Joined,Others,Others,1
325631-UPR,Female,30,Yes,Rajasthan,11,3,Deal 2,Yes,No,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,113.6535946482569,340.9607839447706,0.0,0,365.71,706.6707839447706,Joined,Others,Others,1
448052-MAH,Female,20,No,West Bengal,14,2,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.84507760601139,131.6901552120228,0.0,20,70.02,201.7101552120228,Joined,Others,Others,1
219088-KAR,Male,66,Yes,Karnataka,1,2,Deal 1,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,57.61911703866746,115.2382340773349,0.0,0,342.95,458.1882340773349,Joined,Others,Others,1
677909-KAR,Female,19,No,Karnataka,7,1,Deal 2,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.81434972155267,54.81434972155267,0.0,20,190.55,245.3643497215527,Joined,Others,Others,1
211411-TAM,Male,20,No,Gujarat,10,1,Deal 4,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,53.69111043864272,53.69111043864272,0.0,0,226.46,280.1511104386427,Joined,Others,Others,1
944373-PUN,Female,53,Yes,West Bengal,3,1,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.07447072669463,64.07447072669463,0.0,0,137.31,201.3844707266946,Joined,Others,Others,1
506356-TAM,Male,63,No,West Bengal,1,2,Deal 5,Yes,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,51.16089062683103,102.321781253662,0.0,20,442.87,545.191781253662,Joined,Others,Others,1
294195-PUN,Female,23,Yes,Kerala,2,1,Deal 4,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.81385143192993,87.81385143192993,0.0,20,12.8,100.6138514319299,Joined,Others,Others,1
335792-WES,Female,82,No,Kerala,11,3,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,59.01413462353039,177.0424038705912,0.0,0,343.8,520.8424038705912,Joined,Others,Others,1
897818-WES,Male,20,Yes,Karnataka,6,1,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.91317145914176,70.91317145914176,0.0,0,41.54,112.4531714591418,Joined,Others,Others,1
609128-TAM,Male,59,No,West Bengal,3,3,Deal 5,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,76.07218166387675,228.2165449916302,0.0,0,250.96,479.1765449916303,Joined,Others,Others,1
270107-GUJ,Male,54,Yes,Kerala,4,3,Deal 4,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.64262982682413,160.9278894804724,4.87,0,417.6,573.6578894804724,Joined,Others,Others,1
471396-KER,Female,44,No,Punjab,1,3,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.01413346667732,204.042400400032,15.7,0,224.92,413.262400400032,Joined,Others,Others,1
984493-PUN,Male,38,No,Delhi,14,3,Deal 2,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,88.00440213812817,264.0132064143845,0.0,10,142.46,406.4732064143845,Joined,Others,Others,1
291278-TAM,Male,47,Yes,Rajasthan,13,2,Deal 4,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9783259999349,101.9566519998698,0.0,0,496.51,598.4666519998698,Joined,Others,Others,1
584620-RAJ,Female,30,No,Kerala,4,3,Deal 4,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,66.96558419480695,200.8967525844209,0.0,20,482.23,683.1267525844208,Joined,Others,Others,1
445639-KAR,Male,52,No,Kerala,10,1,Deal 5,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.82261699662808,69.82261699662808,0.0,0,146.33,216.1526169966281,Joined,Others,Others,1
846599-GUJ,Female,63,No,Rajasthan,4,1,Deal 2,Yes,No,No,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,43.91556526138469,43.91556526138469,29.67,10,219.54,233.7855652613846,Joined,Others,Others,1
983982-PUN,Female,47,Yes,West Bengal,8,3,Deal 1,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,57.75772919014163,173.2731875704249,0.0,0,309.64,482.9131875704249,Joined,Others,Others,1
868297-RAJ,Female,48,Yes,Kerala,1,2,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.04397913189334,194.0879582637867,46.7,0,155.39,302.7779582637867,Joined,Others,Others,1
228446-GUJ,Male,47,No,Delhi,6,1,Deal 2,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,84.86035488375978,84.86035488375978,0.0,0,491.05,575.9103548837597,Joined,Others,Others,1
182890-GUJ,Male,74,Yes,Karnataka,2,1,Deal 1,Yes,No,No,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.90752682999252,90.90752682999252,0.0,0,480.45,571.3575268299925,Joined,Others,Others,1
120817-KAR,Male,73,No,Delhi,11,1,Deal 3,Yes,Yes,Yes,Cable,No,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.4556056636779,69.4556056636779,0.0,0,353.9,423.3556056636779,Joined,Others,Others,1
412935-WES,Female,19,Yes,Gujarat,14,2,Deal 4,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,62.62465584350524,125.2493116870105,34.49,0,361.68,452.4393116870104,Joined,Others,Others,1
300704-MAH,Female,58,No,Delhi,1,1,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4776117776693,83.4776117776693,0.0,0,152.22,235.6976117776693,Joined,Others,Others,1
188371-RAJ,Male,25,Yes,Punjab,8,1,Deal 1,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,80.65665791673135,80.65665791673135,26.83,0,327.63,381.4566579167313,Joined,Others,Others,1
658929-DEL,Male,44,No,Punjab,8,2,Deal 4,No,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.49237849779166,120.9847569955833,0.0,0,344.88,465.8647569955833,Joined,Others,Others,1
915445-KER,Male,31,No,Tamil Nadu,7,3,Deal 4,Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,53.47922545950135,160.4376763785041,0.0,0,240.43,400.867676378504,Joined,Others,Others,1
873020-GUJ,Male,80,No,Delhi,6,2,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,64.20253856261223,128.4050771252245,0.0,0,49.04,177.4450771252245,Joined,Others,Others,1
294801-RAJ,Female,39,Yes,Delhi,12,1,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.78158208045672,68.78158208045672,0.0,10,250.8,319.5815820804567,Joined,Others,Others,1
821824-KAR,Male,19,No,Delhi,9,2,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.90358221340355,149.8071644268071,0.0,0,452.54,602.3471644268071,Joined,Others,Others,1
431008-DEL,Female,38,No,Gujarat,8,1,Deal 1,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.8531122010905,66.8531122010905,0.0,0,199.88,266.7331122010905,Joined,Others,Others,1
345370-GUJ,Female,22,No,Kerala,10,3,Deal 2,Yes,Yes,Yes,Cable,No,No,No,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,76.4767823194314,229.4303469582942,0.0,0,4.11,233.5403469582942,Joined,Others,Others,1
267629-WES,Male,34,Yes,Delhi,8,3,Deal 3,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.16862647468622,186.5058794240586,0.0,0,205.6,392.1058794240587,Joined,Others,Others,1
774909-KAR,Female,76,Yes,Delhi,5,1,Deal 1,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,No,One Year,No,Bank Withdrawal,68.71889215626378,68.71889215626378,0.0,0,411.26,479.9788921562638,Joined,Others,Others,1
146882-UPR,Female,55,No,Gujarat,12,1,Deal 1,Yes,Yes,No,Cable,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.25809890613557,82.25809890613557,0.0,0,450.34,532.5980989061355,Joined,Others,Others,1
740848-TAM,Male,25,Yes,West Bengal,3,2,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,62.33706448586729,124.6741289717346,39.39,0,150.67,235.9541289717345,Joined,Others,Others,1
172649-DEL,Female,35,Yes,Punjab,2,3,Deal 4,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,72.67210049809403,218.0163014942821,0.0,10,195.5,413.5163014942821,Joined,Others,Others,1
649075-MAH,Male,20,No,Delhi,3,2,Deal 1,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,57.85084368781413,115.7016873756282,0.0,0,265.96,381.6616873756282,Joined,Others,Others,1
187508-KER,Female,63,Yes,Rajasthan,3,1,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,81.51763380485176,81.51763380485176,0.0,0,234.71,316.2276338048517,Joined,Others,Others,1
264584-KER,Female,42,Yes,Maharashtra,2,2,Deal 1,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,62.42975249770074,124.8595049954015,37.19,0,453.7,541.3695049954015,Joined,Others,Others,1
456341-GUJ,Female,34,No,Rajasthan,4,3,Deal 4,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,68.59427648743304,205.7828294622991,0.0,0,492.94,698.7228294622992,Joined,Others,Others,1
494164-KER,Female,79,Yes,Gujarat,9,1,Deal 2,Yes,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.28456041250351,50.28456041250351,0.0,0,46.26,96.5445604125035,Joined,Others,Others,1
947144-TAM,Male,49,Yes,Punjab,0,1,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,58.07175005918167,58.07175005918167,0.0,0,458.15,516.2217500591817,Joined,Others,Others,1
901617-MAH,Female,18,Yes,Delhi,2,2,Deal 5,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.60388057046445,127.2077611409289,0.0,0,284.63,411.8377611409289,Joined,Others,Others,1
112358-GUJ,Female,40,No,Punjab,8,3,Deal 5,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,75.41801010050766,226.254030301523,0.0,0,26.77,253.024030301523,Joined,Others,Others,1
343785-WES,Male,84,Yes,West Bengal,14,2,Deal 3,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,68.72966111601224,137.4593222320245,0.0,0,443.71,581.1693222320245,Joined,Others,Others,1
848927-KER,Male,79,No,West Bengal,0,3,Deal 1,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,77.21691931531868,231.650757945956,0.0,10,253.21,484.860757945956,Joined,Others,Others,1
274819-MAH,Male,53,Yes,Delhi,1,2,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.60756929104591,121.2151385820918,26.77,0,491.2,585.6451385820918,Joined,Others,Others,1
639103-UPR,Female,55,No,Delhi,5,1,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,75.38964477819636,75.38964477819636,0.0,0,89.2,164.5896447781964,Joined,Others,Others,1
941712-MAH,Male,20,No,West Bengal,2,2,Deal 3,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.54958949759036,147.0991789951807,22.31,0,451.33,576.1191789951807,Joined,Others,Others,1
565527-RAJ,Female,56,No,Rajasthan,8,1,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,No,Bank Withdrawal,81.41956929858299,81.41956929858299,0.0,10,180.98,262.3995692985829,Joined,Others,Others,1
128553-WES,Female,67,Yes,Punjab,9,3,Deal 2,Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.74117643098549,164.2235292929565,0.0,0,72.36,236.5835292929565,Joined,Others,Others,1
308442-RAJ,Male,42,No,Delhi,4,3,Deal 2,Yes,Yes,No,Cable,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.18830749462316,237.5649224838695,0.0,50,183.16,420.7249224838695,Joined,Others,Others,1
860827-MAH,Female,21,Yes,Delhi,8,2,Deal 3,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,70.91732018814629,141.8346403762926,0.0,0,339.73,481.5646403762926,Joined,Others,Others,1
146244-MAH,Male,81,No,Karnataka,6,2,Deal 1,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,59.49167883449687,118.9833576689937,0.0,0,51.98,170.9633576689937,Joined,Others,Others,1
946338-TAM,Female,55,Yes,Delhi,12,2,Deal 1,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,58.60789570361796,117.2157914072359,0.0,0,498.59,615.8057914072359,Joined,Others,Others,1
696243-GUJ,Female,72,Yes,Rajasthan,8,2,Deal 4,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.97913647242603,167.9582729448521,0.0,0,127.28,295.238272944852,Joined,Others,Others,1
924134-TAM,Female,55,No,Kerala,12,3,Deal 5,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,81.77348084019435,245.3204425205831,0.0,0,446.81,692.1304425205831,Joined,Others,Others,1
965945-TAM,Female,32,No,Delhi,14,3,Deal 5,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.0681668137471,219.2045004412413,0.0,0,57.96,277.1645004412413,Joined,Others,Others,1
695679-UPR,Male,46,No,Delhi,14,3,Deal 4,Yes,No,Yes,DSL,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,60.05283331869952,180.1584999560985,0.0,0,193.17,373.3284999560985,Joined,Others,Others,1
606795-UPR,Male,54,No,Uttar Pradesh,4,2,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,45.158195928024,90.316391856048,0.0,0,431.37,521.686391856048,Joined,Others,Others,1
982852-MAH,Female,40,Yes,Delhi,13,2,Deal 4,Yes,No,Yes,Cable,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,51.84459706035096,103.6891941207019,0.0,0,406.52,510.2091941207019,Joined,Others,Others,1
535594-DEL,Male,62,Yes,Gujarat,5,3,Deal 4,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,78.99115540197494,236.9734662059248,0.0,0,330.56,567.5334662059248,Joined,Others,Others,1
